,names,speed,lattitude,Longitude,fc,le,qd,cn,ff,jf,sp,ty
2070,Mundian Road,34.66,"[30.89329, 30.89336]","[75.92615, 75.92602]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2071,Mundian Road,34.66,"[30.89336, 30.89341]","[75.92602, 75.92593]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2072,Mundian Road,34.66,"[30.89341, 30.89348]","[75.92593, 75.92579]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2073,Mundian Road,34.66,"[30.89348, 30.89355]","[75.92579, 75.92564]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2074,Mundian Road,34.66,"[30.89355, 30.8938]","[75.92564, 75.92514]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2075,Mundian Road,34.66,"[30.8938, 30.89392]","[75.92514, 75.92488]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2076,Mundian Road,34.66,"[30.89392, 30.89398]","[75.92488, 75.92475]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2077,Mundian Road,34.66,"[30.89398, 30.89409]","[75.92475, 75.92452]",1,0.17936,+,0.83,41.0,2.26944,34.66,TR
2078,Urban Estate Street,24.08,"[30.89409, 30.89413]","[75.92452, 75.92444]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2079,Urban Estate Street,24.08,"[30.89413, 30.89431]","[75.92444, 75.9241]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2080,Urban Estate Street,24.08,"[30.89431, 30.89471]","[75.9241, 75.92326]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2081,Urban Estate Street,24.08,"[30.89471, 30.89492]","[75.92326, 75.92284]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2082,Urban Estate Street,24.08,"[30.89492, 30.89501]","[75.92284, 75.92264]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2083,Urban Estate Street,24.08,"[30.89501, 30.89547]","[75.92264, 75.92169]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2084,Urban Estate Street,24.08,"[30.89547, 30.89577]","[75.92169, 75.92108]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2085,Urban Estate Street,24.08,"[30.89577, 30.89586]","[75.92108, 75.92091]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2086,Urban Estate Street,24.08,"[30.89586, 30.89606]","[75.92091, 75.92048]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2087,Urban Estate Street,24.08,"[30.89606, 30.89611]","[75.92048, 75.92038]",1,0.45485,+,0.91,45.0,6.35509,24.08,TR
2088,Moti Nagar,31.6,"[30.89611, 30.89625]","[75.92038, 75.92008]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2089,Moti Nagar,31.6,"[30.89625, 30.89641]","[75.92008, 75.91974]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2090,Moti Nagar,31.6,"[30.89641, 30.89651]","[75.91974, 75.91951]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2091,Moti Nagar,31.6,"[30.89651, 30.8972]","[75.91951, 75.91815]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2092,Moti Nagar,31.6,"[30.8972, 30.89742]","[75.91815, 75.91768]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2093,Moti Nagar,31.6,"[30.89742, 30.89746]","[75.91768, 75.91761]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2094,Moti Nagar,31.6,"[30.89746, 30.89759]","[75.91761, 75.91733]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2095,Moti Nagar,31.6,"[30.89759, 30.89792]","[75.91733, 75.91668]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2096,Moti Nagar,31.6,"[30.89792, 30.89801]","[75.91668, 75.91649]",1,0.42752,+,0.94,43.0,3.53359,31.6,TR
2097,Metro Road/Mandir Marg,28.8,"[30.89801, 30.89818]","[75.91649, 75.91613]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2098,Metro Road/Mandir Marg,28.8,"[30.89818, 30.89847]","[75.91613, 75.91555]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2099,Metro Road/Mandir Marg,28.8,"[30.89847, 30.89884]","[75.91555, 75.91476]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2100,Metro Road/Mandir Marg,28.8,"[30.89884, 30.89891]","[75.91476, 75.91461]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2101,Metro Road/Mandir Marg,28.8,"[30.89891, 30.89903]","[75.91461, 75.91437]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2102,Metro Road/Mandir Marg,28.8,"[30.89903, 30.89916]","[75.91437, 75.91411]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2103,Metro Road/Mandir Marg,28.8,"[30.89916, 30.89925, 30.89936]","[75.91411, 75.9139, 75.91369]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2104,Metro Road/Mandir Marg,28.8,"[30.89936, 30.89957]","[75.91369, 75.91327]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2105,Metro Road/Mandir Marg,28.8,"[30.89957, 30.89983]","[75.91327, 75.91277]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2106,Metro Road/Mandir Marg,28.8,"[30.89983, 30.90012]","[75.91277, 75.91207]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2107,Metro Road/Mandir Marg,28.8,"[30.90012, 30.90022]","[75.91207, 75.91178]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2108,Metro Road/Mandir Marg,28.8,"[30.90022, 30.90034]","[75.91178, 75.91144]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2109,Metro Road/Mandir Marg,28.8,"[30.90034, 30.90043]","[75.91144, 75.91116]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2110,Metro Road/Mandir Marg,28.8,"[30.90043, 30.90053]","[75.91116, 75.91089]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2111,Metro Road/Mandir Marg,28.8,"[30.90053, 30.90062]","[75.91089, 75.91062]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2112,Metro Road/Mandir Marg,28.8,"[30.90062, 30.90072]","[75.91062, 75.91032]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2113,Metro Road/Mandir Marg,28.8,"[30.90072, 30.90088]","[75.91032, 75.90986]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2114,Metro Road/Mandir Marg,28.8,"[30.90088, 30.90097]","[75.90986, 75.90954]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2115,Metro Road/Mandir Marg,28.8,"[30.90097, 30.90101]","[75.90954, 75.90943]",1,0.75432,+,0.92,48.0,5.4277,28.8,TR
2116,Tajpur Road/Bhamian Road,24.55,"[30.90101, 30.90105]","[75.90943, 75.90929]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2117,Tajpur Road/Bhamian Road,24.55,"[30.90105, 30.90108, 30.90111]","[75.90929, 75.90919, 75.90904]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2118,Tajpur Road/Bhamian Road,24.55,"[30.90111, 30.90121]","[75.90904, 75.90846]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2119,Tajpur Road/Bhamian Road,24.55,"[30.90121, 30.90127]","[75.90846, 75.9081]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2120,Tajpur Road/Bhamian Road,24.55,"[30.90127, 30.90134]","[75.9081, 75.90766]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2121,Tajpur Road/Bhamian Road,24.55,"[30.90134, 30.90143]","[75.90766, 75.90715]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2122,Tajpur Road/Bhamian Road,24.55,"[30.90143, 30.90152]","[75.90715, 75.90662]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2123,Tajpur Road/Bhamian Road,24.55,"[30.90152, 30.90167]","[75.90662, 75.906]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2124,Tajpur Road/Bhamian Road,24.55,"[30.90167, 30.90181]","[75.906, 75.90537]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2125,Tajpur Road/Bhamian Road,24.55,"[30.90181, 30.90191]","[75.90537, 75.90494]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2126,Tajpur Road/Bhamian Road,24.55,"[30.90191, 30.90205]","[75.90494, 75.90434]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2127,Tajpur Road/Bhamian Road,24.55,"[30.90205, 30.90211]","[75.90434, 75.90409]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2128,Tajpur Road/Bhamian Road,24.55,"[30.90211, 30.90249]","[75.90409, 75.90256]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2129,Tajpur Road/Bhamian Road,24.55,"[30.90249, 30.90264]","[75.90256, 75.90198]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2130,Tajpur Road/Bhamian Road,24.55,"[30.90264, 30.90279]","[75.90198, 75.90137]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2131,Tajpur Road/Bhamian Road,24.55,"[30.90279, 30.90284]","[75.90137, 75.90113]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2132,Tajpur Road/Bhamian Road,24.55,"[30.90284, 30.90291]","[75.90113, 75.90088]",1,0.84477,+,0.92,42.0,5.64879,24.55,TR
2133,Vardhman Chowk,32.24,"[30.90291, 30.90319]","[75.90088, 75.89974]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2134,Vardhman Chowk,32.24,"[30.90319, 30.90324]","[75.89974, 75.89953]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2135,Vardhman Chowk,32.24,"[30.90324, 30.90332]","[75.89953, 75.89922]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2136,Vardhman Chowk,32.24,"[30.90332, 30.90348]","[75.89922, 75.89854]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2137,Vardhman Chowk,32.24,"[30.90348, 30.90358, 30.90363, 30.9037]","[75.89854, 75.89816, 75.89798, 75.89774]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2138,Vardhman Chowk,32.24,"[30.9037, 30.9039]","[75.89774, 75.89711]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2139,Vardhman Chowk,32.24,"[30.9039, 30.90398]","[75.89711, 75.89692]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2140,Vardhman Chowk,32.24,"[30.90398, 30.90417]","[75.89692, 75.89645]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2141,Vardhman Chowk,32.24,"[30.90417, 30.90429]","[75.89645, 75.89616]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2142,Vardhman Chowk,32.24,"[30.90429, 30.90452]","[75.89616, 75.8956]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2143,Vardhman Chowk,32.24,"[30.90452, 30.90525]","[75.8956, 75.89378]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2144,Vardhman Chowk,32.24,"[30.90525, 30.90551]","[75.89378, 75.89309]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2145,Vardhman Chowk,32.24,"[30.90551, 30.90568]","[75.89309, 75.89263]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2146,Vardhman Chowk,32.24,"[30.90568, 30.90574]","[75.89263, 75.89245]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2147,Vardhman Chowk,32.24,"[30.90574, 30.9058]","[75.89245, 75.89228]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2148,Vardhman Chowk,32.24,"[30.9058, 30.90584]","[75.89228, 75.89217]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2149,Vardhman Chowk,32.24,"[30.90584, 30.90596]","[75.89217, 75.89184]",1,0.93019,+,0.87,37.0,1.71363,32.24,TR
2150,Samrala Chowk,25.87,"[30.90596, 30.90603]","[75.89184, 75.89167]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2151,Samrala Chowk,25.87,"[30.90603, 30.90642]","[75.89167, 75.89068]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2152,Samrala Chowk,25.87,"[30.90642, 30.90668]","[75.89068, 75.89001]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2153,Samrala Chowk,25.87,"[30.90668, 30.90686]","[75.89001, 75.88955]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2154,Samrala Chowk,25.87,"[30.90686, 30.90721]","[75.88955, 75.88864]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2155,Samrala Chowk,25.87,"[30.90721, 30.90724]","[75.88864, 75.88856]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2156,Samrala Chowk,25.87,"[30.90724, 30.90735]","[75.88856, 75.88829]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2157,Samrala Chowk,25.87,"[30.90735, 30.90746]","[75.88829, 75.88801]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2158,Samrala Chowk,25.87,"[30.90746, 30.90764]","[75.88801, 75.88755]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2159,Samrala Chowk,25.87,"[30.90764, 30.90768]","[75.88755, 75.88746]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2160,Samrala Chowk,25.87,"[30.90768, 30.90776]","[75.88746, 75.88725]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2161,Samrala Chowk,25.87,"[30.90776, 30.90791]","[75.88725, 75.88688]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2162,Samrala Chowk,25.87,"[30.90791, 30.90805]","[75.88688, 75.8865]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2163,Samrala Chowk,25.87,"[30.90805, 30.90828]","[75.8865, 75.88595]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2164,Samrala Chowk,25.87,"[30.90828, 30.90836]","[75.88595, 75.88576]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2165,Samrala Chowk,25.87,"[30.90836, 30.90849]","[75.88576, 75.88544]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2166,Samrala Chowk,25.87,"[30.90849, 30.90856]","[75.88544, 75.88528]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2167,Samrala Chowk,25.87,"[30.90856, 30.90863]","[75.88528, 75.88508]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2168,Samrala Chowk,25.87,"[30.90863, 30.90874]","[75.88508, 75.88479]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2169,Samrala Chowk,25.87,"[30.90874, 30.9089]","[75.88479, 75.88437]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2170,Samrala Chowk,25.87,"[30.9089, 30.90901]","[75.88437, 75.8841]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2171,Samrala Chowk,25.87,"[30.90901, 30.90907]","[75.8841, 75.88396]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2172,Samrala Chowk,25.87,"[30.90907, 30.90924]","[75.88396, 75.88352]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2173,Samrala Chowk,25.87,"[30.90924, 30.9093]","[75.88352, 75.88336]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2174,Samrala Chowk,25.87,"[30.9093, 30.90944]","[75.88336, 75.88302]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2175,Samrala Chowk,25.87,"[30.90944, 30.90952]","[75.88302, 75.88278]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2176,Samrala Chowk,25.87,"[30.90952, 30.90959]","[75.88278, 75.88257]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2177,Samrala Chowk,25.87,"[30.90959, 30.90972]","[75.88257, 75.88223]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2178,Samrala Chowk,25.87,"[30.90972, 30.91004]","[75.88223, 75.8814]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2179,Samrala Chowk,25.87,"[30.91004, 30.91023]","[75.8814, 75.88092]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
2180,Samrala Chowk,25.87,"[30.91023, 30.91046]","[75.88092, 75.88036]",1,1.33147,+,0.87,40.0,4.75927,25.87,TR
